"MonitoringStation","SampleDate","SampleTime","Latitude","Longitude","TN","TP","TSS"
"EE3.2",2021-08-16,"08:42:00",37.98139,-75.92423,NA,NA,7.2
"EE3.2",2021-09-20,"08:51:00",37.98139,-75.92423,NA,NA,7
"EE3.3",2019-04-17,"11:17:00",37.91455,-75.80148,0.775,0.03425,18.25
"EE3.3",2019-12-12,"11:33:00",37.91455,-75.80148,0.5235,0.0275,14.4
"EE3.3",2019-08-14,"09:53:00",37.91455,-75.80148,0.9225,0.0742,22
"EE3.3",2019-11-14,"10:53:00",37.91455,-75.80148,0.7885,0.0294,9
"EE3.3",2019-10-16,"09:50:00",37.91455,-75.80148,0.7185,0.0357,17.2
"EE3.3",2015-04-09,"11:50:00",37.91455,-75.80148,0.584,0.03,8.2
"EE3.3",2015-05-06,"10:37:00",37.91455,-75.80148,0.7445,0.03,15
"EE3.3",2015-06-11,"08:40:00",37.91455,-75.80148,0.7735,0.0343,14.8
"EE3.3",2015-07-08,"10:03:00",37.91455,-75.80148,0.915,0.058,33.5
"EE3.3",2013-10-15,"10:37:00",37.91455,-75.80148,0.5985,0.0377,15
"EE3.3",2013-11-14,"10:30:00",37.91455,-75.80148,0.6335,0.02485,10.35
"EE3.3",2014-10-29,"10:02:00",37.91455,-75.80148,0.536,0.0293,15.4
"EE3.3",2015-11-17,"08:22:00",37.91455,-75.80148,0.4812,0.02115,5.15
"EE3.3",2015-12-16,"11:27:00",37.91455,-75.80148,0.5739,0.0178,7
"EE3.3",2016-04-13,"12:30:00",37.91455,-75.80148,0.632,0.02945,16.75
"EE3.3",2016-03-16,"11:23:00",37.91455,-75.80148,0.68,0.0259,8
"EE3.3",2016-05-11,"11:25:00",37.91455,-75.80148,0.592,0.02725,6
"EE3.3",2016-06-07,"11:40:00",37.91455,-75.80148,0.8035,0.03725,24.2
"EE3.3",2015-10-21,"12:05:00",37.91455,-75.80148,0.612,0.02945,7.8
"EE3.3",2016-10-19,"10:04:00",37.91455,-75.80148,0.6845,0.047,12.8
"EE3.3",2016-11-16,"12:00:00",37.91455,-75.80148,0.546,0.0287,15.6
"EE3.3",2015-03-11,"11:16:00",37.91455,-75.80148,0.703,0.0268,11.6
"EE3.3",2019-09-18,"09:58:00",37.91455,-75.80148,0.7685,0.0466,15.6
"EE3.3",2019-06-17,"10:10:00",37.91455,-75.80148,0.865,0.03995,21
"EE3.3",2019-07-17,"09:45:00",37.91455,-75.80148,0.8625,0.06705,20.2
"EE3.3",2018-11-07,"12:07:00",37.91455,-75.80148,0.5675,0.02325,6.2
"EE3.3",2018-12-11,"11:09:00",37.91455,-75.80148,0.676,0.02425,6
"EE3.3",2019-03-13,"11:52:00",37.91455,-75.80148,1.158,0.0417,13.25
"EE3.3",2019-05-13,"11:56:00",37.91455,-75.80148,0.8245,0.04015,20.75
"EE3.3",2018-04-18,"09:38:00",37.91455,-75.80148,0.6575,0.03275,10.25
"EE3.3",2018-05-17,"10:17:00",37.91455,-75.80148,0.4885,0.02315,10.15
"EE3.3",2018-06-13,"09:33:00",37.91455,-75.80148,0.8225,0.0326,8.6
"EE3.3",2018-07-19,"11:44:00",37.91455,-75.80148,1.1115,0.0556,14
"EE3.3",2018-08-08,"11:57:00",37.91455,-75.80148,0.678,0.0438,15.4
"EE3.3",2018-09-19,"10:43:00",37.91455,-75.80148,0.7575,0.0512,16.5
"EE3.3",2018-10-23,"10:49:00",37.91455,-75.80148,0.656,0.0347,20.2
"EE3.3",2016-12-13,"10:57:00",37.91455,-75.80148,0.5155,0.02885,14.4
"EE3.3",2016-07-13,"10:35:00",37.91455,-75.80148,0.7935,0.043,10.2
"EE3.3",2016-08-10,"09:55:00",37.91455,-75.80148,0.8205,0.05085,8
"EE3.3",2016-09-22,"11:26:00",37.91455,-75.80148,0.789,0.05485,9.15
"EE3.3",2017-03-21,"11:23:00",37.91455,-75.80148,0.537,0.02225,5.6
"EE3.3",2017-04-12,"12:13:00",37.91455,-75.80148,0.703,0.0383,23.5
"EE3.3",2017-07-12,"11:20:00",37.91455,-75.80148,0.6355,0.03155,15.6
"EE3.3",2017-08-09,"10:00:00",37.91455,-75.80148,0.7455,0.0486,12.4
"EE3.3",2017-05-10,"09:52:00",37.91455,-75.80148,0.4245,0.02335,6.2
"EE3.3",2017-11-15,"11:13:00",37.91455,-75.80148,0.4935,0.024,7
"EE3.3",2017-10-18,"10:51:00",37.91455,-75.80148,0.578,0.03795,11.8
"EE3.3",2017-12-18,"13:31:00",37.91455,-75.80148,0.456,0.0219,7.5
"EE3.3",2017-09-21,"11:35:00",37.91455,-75.80148,0.62,0.03925,12.4
"EE3.3",2017-06-13,"09:43:00",37.91455,-75.80148,0.7565,0.0316,11.75
"EE3.3",2018-03-19,"10:20:00",37.91455,-75.80148,0.6985,0.0327,13
"EE3.3",2014-12-22,"10:53:00",37.91455,-75.80148,0.4505,0.0208,8.45
"EE3.3",2014-09-17,"11:54:00",37.91455,-75.80148,0.641,0.03095,13.4
"EE3.3",2014-11-19,"12:13:00",37.91455,-75.80148,0.47,0.0196,8.15
"EE3.3",2014-03-20,"09:23:00",37.91455,-75.80148,0.5635,0.02565,17.2
"EE3.3",2013-12-11,"09:48:00",37.91455,-75.80148,0.48,0.0238,10.85
"EE3.3",2014-04-28,"10:33:00",37.91455,-75.80148,0.5475,0.0221,8.6
"EE3.3",2014-05-14,"10:09:00",37.91455,-75.80148,0.6585,0.0325,19.75
"EE3.3",2014-06-04,"10:28:00",37.91455,-75.80148,0.6325,0.03425,9.8
"EE3.3",2014-07-09,"09:45:00",37.91455,-75.80148,0.7385,0.0472,17
"EE3.3",2014-08-06,"10:11:00",37.91455,-75.80148,0.63,0.0407,12.2
"EE3.3",2013-06-05,"10:07:00",37.91455,-75.80148,0.6475,0.0324,34.3
"EE3.3",2013-05-15,"10:31:00",37.91455,-75.80148,0.6795,0.04645,20.85
"EE3.3",2015-08-05,"10:05:00",37.91455,-75.80148,0.768,0.04635,17
"EE3.3",2013-04-17,"10:34:00",37.91455,-75.80148,0.621,0.02995,8.6
"EE3.3",2013-03-26,"10:26:00",37.91455,-75.80148,0.6475,0.0301,12.6
"EE3.3",2015-09-16,"11:58:00",37.91455,-75.80148,0.7225,0.04205,9.6
"EE3.3",2013-07-17,"10:15:00",37.91455,-75.80148,0.791,0.042,9.65
"EE3.3",2013-08-14,"11:06:00",37.91455,-75.80148,0.917,0.061,31.5
"EE3.3",2013-09-18,"10:13:00",37.91455,-75.80148,0.6705,0.0477,58.95
"EE3.3",2013-02-13,"10:23:00",37.91455,-75.80148,0.846,0.03935,24
"EE3.3",2022-04-13,"11:00:00",37.91455,-75.80148,0.4085,0.0175,7.2
"EE3.3",2022-06-08,"10:57:00",37.91455,-75.80148,0.5405,0.03655,24.8
"EE3.3",2022-07-13,"09:29:00",37.91455,-75.80148,0.666,0.0343,15.25
"EE3.3",2022-08-10,"09:09:00",37.91455,-75.80148,1.0485,0.05535,23.5
"EE3.3",2022-10-18,"11:37:00",37.91455,-75.80148,0.5775,0.0335,17.3
"EE3.3",2022-11-15,"09:45:00",37.91455,-75.80148,0.603,0.03,11.4
"EE3.3",2022-09-14,"09:30:00",37.91455,-75.80148,0.7725,0.04185,18
"EE3.3",2022-12-14,"10:22:00",37.91455,-75.80148,0.4043,0.01665,3.4
"EE3.3",2020-06-22,"10:05:00",37.91455,-75.80148,0.6165,0.0302,12.6
"EE3.3",2020-09-15,"10:21:00",37.91455,-75.80148,0.623,0.04645,24.2
"EE3.3",2020-10-19,"09:30:00",37.91455,-75.80148,0.586,0.03105,13.4
"EE3.3",2020-12-21,"09:45:00",37.91455,-75.80148,0.873,0.0417,4.4
"EE3.3",2020-07-13,"10:20:00",37.91455,-75.80148,0.758,0.0573,22.75
"EE3.3",2020-08-12,"09:45:00",37.91455,-75.80148,0.88,0.0547,14.4
"EE3.3",2021-04-20,"10:50:00",37.91455,-75.80148,0.5955,0.0265,8.4
"EE3.3",2021-01-13,"09:09:00",37.91455,-75.80148,0.667,0.0269,8.4
"EE3.3",2021-03-17,"09:40:00",37.91455,-75.80148,0.6675,0.0272,9.2
"EE3.3",2021-08-11,"09:57:00",37.91455,-75.80148,0.767,0.05815,22.4
"EE3.3",2021-02-09,"09:14:00",37.91455,-75.80148,0.7825,0.0315,14.75
"EE3.3",2021-09-16,"10:16:00",37.91455,-75.80148,0.7845,0.0477,10.6
"EE3.3",2021-11-09,"09:54:00",37.91455,-75.80148,0.4525,0.02665,5.7
"EE3.3",2021-12-08,"10:28:00",37.91455,-75.80148,0.4645,0.0185,7.8
"EE3.3",2021-10-20,"12:58:00",37.91455,-75.80148,0.4405,0.0232,11.4
"EE3.3",2021-05-11,"10:40:00",37.91455,-75.80148,0.571,0.04065,27.35
"EE3.3",2021-06-09,"10:26:00",37.91455,-75.80148,0.63,0.0348,28
"EE3.3",2021-07-15,"09:29:00",37.91455,-75.80148,0.6615,0.045,13
"EE3.3",2022-03-16,"10:26:00",37.91455,-75.80148,0.617,0.02845,11.6
"EE3.3",2022-05-18,"09:56:00",37.91455,-75.80148,0.5845,0.0279,19.2
"ET10.1",2015-08-05,"11:19:00",38.07614,-75.57125,1.2955,0.17735,24
"ET10.1",2015-09-16,"11:25:00",38.07614,-75.57125,0.98215,0.1306,13.35
"ET10.1",2013-06-04,"14:50:00",38.07614,-75.57125,2.037,0.1932,12.2
"ET10.1",2013-05-13,"10:19:00",38.07614,-75.57125,1.758,0.13425,13.5
"ET10.1",2013-04-17,"10:48:00",38.07614,-75.57125,1.4741,0.0628,6.5
"ET10.1",2013-03-20,"13:45:00",38.07614,-75.57125,1.7089,0.0513,2.4
"ET10.1",2013-02-13,"10:20:00",38.07614,-75.57125,1.419,0.07415,10
"ET10.1",2013-01-14,"10:58:00",38.07614,-75.57125,2.171,0.0735,9.95
"ET10.1",2013-07-15,"09:45:00",38.07614,-75.57125,1.4395,0.17245,4.15
"ET10.1",2013-08-13,"13:25:00",38.07614,-75.57125,1.4295,0.1601,6.65
"ET10.1",2013-09-17,"11:32:00",38.07614,-75.57125,1.5595,0.24175,48
"ET10.1",2013-12-11,"10:50:00",38.07614,-75.57125,1.5405,0.12275,9.5
"ET10.1",2014-01-15,"13:03:00",38.07614,-75.57125,2.07765,0.06325,6.2
"ET10.1",2014-04-15,"12:00:00",38.07614,-75.57125,1.5025,0.07165,9.5
"ET10.1",2014-03-18,"13:00:00",38.07614,-75.57125,1.8409,0.05715,8.8
"ET10.1",2014-05-14,"09:45:00",38.07614,-75.57125,1.5215,0.12785,25.35
"ET10.1",2014-06-04,"11:50:00",38.07614,-75.57125,1.778,0.1931,25.65
"ET10.1",2014-07-09,"10:51:00",38.07614,-75.57125,1.367,0.18545,15.65
"ET10.1",2014-08-06,"11:30:00",38.07614,-75.57125,1.096,0.1573,7.5
"ET10.1",2014-09-17,"12:20:00",38.07614,-75.57125,0.966,0.0983,8.7
"ET10.1",2022-12-14,"09:17:00",38.07614,-75.57125,0.934,0.0978,11.5
"ET10.1",2022-09-14,"09:10:00",38.07614,-75.57125,0.9175,0.06825,14.75
"ET10.1",2022-10-18,"12:13:00",38.07614,-75.57125,0.98,0.0709,8
"ET10.1",2022-11-15,"10:30:00",38.07614,-75.57125,0.819,0.10155,21
"ET10.1",2022-07-13,"10:33:00",38.07614,-75.57125,1.422,0.2329,28.35
"ET10.1",2022-08-10,"10:50:00",38.07614,-75.57125,1.0155,0.1607,13
"ET10.1",2022-06-08,"10:29:00",38.07614,-75.57125,1.3905,0.13845,10
"ET10.1",2022-05-18,"11:00:00",38.07614,-75.57125,1.3785,0.147,16
"ET10.1",2022-04-13,"11:02:00",38.07614,-75.57125,1.3235,0.10265,11.7
"ET10.1",2022-01-10,"10:25:00",38.07614,-75.57125,1.0665,0.0992,6.75
"ET10.1",2022-02-10,"08:50:00",38.07614,-75.57125,1.9895,0.0645,8.75
"ET10.1",2022-03-16,"10:12:00",38.07614,-75.57125,1.52,0.0998,9.25
"ET10.1",2021-07-14,"10:20:00",38.07614,-75.57125,1.115,0.157,10.5
"ET10.1",2021-06-09,"12:45:00",38.07614,-75.57125,1.48625,0.17035,9
"ET10.1",2021-05-10,"09:58:00",38.07614,-75.57125,1.4595,0.1612,28.35
"ET10.1",2021-10-18,"12:48:00",38.07614,-75.57125,0.84,0.127,16.5
"ET10.1",2021-12-08,"09:20:00",38.07614,-75.57125,0.8425,0.1109,16.35
"ET10.1",2021-11-09,"09:40:00",38.07614,-75.57125,0.9635,0.10515,18
"ET10.1",2021-08-11,"11:01:00",38.07614,-75.57125,1.028,0.1689,12.5
"ET10.1",2021-09-15,"12:15:00",38.07614,-75.57125,0.9168,0.1382,8.75
"ET10.1",2021-02-17,"10:30:00",38.07614,-75.57125,1.3898,0.054,3.35
"ET10.1",2021-03-17,"09:54:00",38.07614,-75.57125,1.767,0.0752,13
"ET10.1",2021-01-13,"11:35:00",38.07614,-75.57125,1.73535,0.07575,3.65
"ET10.1",2020-08-19,"10:18:00",38.07614,-75.57125,1.2025,0.15705,11
"ET10.1",2021-04-15,"10:14:00",38.07614,-75.57125,1.472,0.11925,11.4
"ET10.1",2020-07-14,"09:42:00",38.07614,-75.57125,1.1738,0.15235,6.5
"ET10.1",2020-12-14,"09:48:00",38.07614,-75.57125,1.61625,0.1199,NA
"ET10.1",2020-11-16,"09:30:00",38.07614,-75.57125,1.155,0.1809,8
"ET10.1",2020-10-19,"09:25:00",38.07614,-75.57125,1.0425,0.14815,21.65
"ET10.1",2020-09-15,"09:51:00",38.07614,-75.57125,1.25085,0.1901,7.95
"ET10.1",2020-06-15,"10:35:00",38.07614,-75.57125,1.5905,0.15695,29
"ET10.1",2020-01-06,"11:32:00",38.07614,-75.57125,1.54495,0.08495,5.65
"ET10.1",2020-02-03,"13:15:00",38.07614,-75.57125,1.4853,0.0722,4.4
"ET10.1",2019-01-09,"11:40:00",38.07614,-75.57125,1.6562,0.0715,4.65
"ET10.1",2018-12-06,"11:25:00",38.07614,-75.57125,1.63005,0.077,5
"ET10.1",2019-02-04,"12:40:00",38.07614,-75.57125,1.899,0.0653,6.25
"ET10.1",2019-03-13,"11:40:00",38.07614,-75.57125,1.5979,0.04985,4
"ET10.1",2019-05-15,"12:30:00",38.07614,-75.57125,1.4711,0.1606,9.5
"ET10.1",2019-06-11,"13:04:00",38.07614,-75.57125,1.4185,0.1958,18.35
"ET10.1",2019-07-18,"11:42:00",38.07614,-75.57125,1.04975,0.1451,9.65
"ET10.1",2019-09-18,"12:50:00",38.07614,-75.57125,0.9293,0.12365,15.8
"ET10.1",2019-10-17,"13:14:00",38.07614,-75.57125,0.8785,0.0552,16
"ET10.1",2019-11-12,"12:17:00",38.07614,-75.57125,0.7897,0.0815,8
"ET10.1",2019-12-09,"12:53:00",38.07614,-75.57125,0.8464,0.08655,9.5
"ET10.1",2019-04-15,"12:56:00",38.07614,-75.57125,1.615,0.0848,8
"ET10.1",2019-08-14,"12:44:00",38.07614,-75.57125,1.0085,0.1697,13.6
"ET10.1",2014-11-17,"10:47:00",38.07614,-75.57125,1.0025,0.0888,17.25
"ET10.1",2014-12-17,"12:22:00",38.07614,-75.57125,0.906,0.0941,8.25
"ET10.1",2015-01-13,"10:05:00",38.07614,-75.57125,1.729,0.0902,9
"ET10.1",2015-02-09,"09:45:00",38.07614,-75.57125,2.6345,0.0718,10
"ET10.1",2015-04-08,"12:31:00",38.07614,-75.57125,1.693,0.0614,10
"ET10.1",2015-03-11,"10:40:00",38.07614,-75.57125,1.683,0.04515,6.25
"ET10.1",2015-05-04,"11:53:00",38.07614,-75.57125,1.5785,0.09985,8.5
"ET10.1",2015-06-03,"13:17:00",38.07614,-75.57125,1.6185,0.1765,15.65
"ET10.1",2015-07-08,"12:13:00",38.07614,-75.57125,1.435,0.15225,9.5
"ET10.1",2013-10-16,"11:54:00",38.07614,-75.57125,0.9649,0.12725,8.6
"ET10.1",2013-11-13,"11:17:00",38.07614,-75.57125,1.34335,0.11385,8.1
"ET10.1",2014-10-22,"12:05:00",38.07614,-75.57125,0.985,0.1047,16.65
"ET10.1",2015-12-16,"12:40:00",38.07614,-75.57125,1.367,0.1015,4.8
"ET10.1",2015-11-18,"13:00:00",38.07614,-75.57125,1.085,0.1547,20
"ET10.1",2016-01-11,"13:14:00",38.07614,-75.57125,1.954,0.1086,5.6
"ET10.1",2016-02-08,"12:50:00",38.07614,-75.57125,1.758,0.0739,10
"ET10.1",2016-04-11,"11:47:00",38.07614,-75.57125,1.463,0.099,19.5
"ET10.1",2016-03-16,"12:36:00",38.07614,-75.57125,1.74715,0.0557,7
"ET10.1",2016-05-11,"11:50:00",38.07614,-75.57125,1.44185,0.1119,7
"ET10.1",2016-06-08,"13:30:00",38.07614,-75.57125,1.693,0.1747,11
"ET10.1",2015-10-21,"12:22:00",38.07614,-75.57125,1.34225,0.11755,13.75
"ET10.1",2016-10-19,"12:03:00",38.07614,-75.57125,1.68895,0.16125,4.35
"ET10.1",2016-11-16,"12:52:00",38.07614,-75.57125,1.575,0.14665,15
"ET10.1",2016-12-14,"12:10:00",38.07614,-75.57125,1.391,0.1145,9.35
"ET10.1",2016-07-13,"13:20:00",38.07614,-75.57125,1.6715,0.1648,12
"ET10.1",2016-08-10,"11:36:00",38.07614,-75.57125,1.373,0.2423,12.65
"ET10.1",2016-09-21,"12:27:00",38.07614,-75.57125,1.016,0.13715,12
"ET10.1",2017-01-18,"10:40:00",38.07614,-75.57125,1.695,0.0673,6
"ET10.1",2017-02-13,"13:05:00",38.07614,-75.57125,1.911,0.06715,9
"ET10.1",2017-03-16,"13:30:00",38.07614,-75.57125,1.6735,0.12845,15.3
"ET10.1",2017-04-12,"12:50:00",38.07614,-75.57125,1.2425,0.0794,7
"ET10.1",2017-07-12,"12:55:00",38.07614,-75.57125,1.438,0.20025,23
"ET10.1",2017-08-07,"12:57:00",38.07614,-75.57125,1.263,0.1254,9.65
"ET10.1",2017-05-10,"12:30:00",38.07614,-75.57125,1.447,0.1402,11.65
"ET10.1",2017-10-18,"12:35:00",38.07614,-75.57125,1.2475,0.21205,12.25
"ET10.1",2017-11-15,"11:45:00",38.07614,-75.57125,1.32165,0.11975,5.35
"ET10.1",2017-12-13,"13:30:00",38.07614,-75.57125,1.54235,0.09135,3.35
"ET10.1",2017-06-14,"12:40:00",38.07614,-75.57125,1.521,0.1531,12.7
"ET10.1",2018-01-18,"12:30:00",38.07614,-75.57125,1.8105,0.07805,7.5
"ET10.1",2018-03-13,"12:25:00",38.07614,-75.57125,1.416,0.0639,7.35
"ET10.1",2018-04-17,"12:25:00",38.07614,-75.57125,1.485,0.0809,27.85
"ET10.1",2018-05-21,"13:35:00",38.07614,-75.57125,1.382,0.1994,6
"ET10.1",2018-06-13,"13:05:00",38.07614,-75.57125,1.59,0.19495,6.65
"ET10.1",2018-07-18,"12:35:00",38.07614,-75.57125,1.3435,0.2301,22
"ET10.1",2018-09-19,"12:42:00",38.07614,-75.57125,1.2113,0.1686,4
"ET10.1",2018-10-17,"13:30:00",38.07614,-75.57125,1.506,0.1727,6
"ET10.1",2014-02-12,"12:27:00",38.07614,-75.57125,NA,NA,6.9
"ET10.1",2017-09-18,"12:20:00",38.07614,-75.57125,NA,NA,5.65
"ET10.1",2018-02-13,"13:30:00",38.07614,-75.57125,NA,NA,2.4
"ET10.1",2018-11-16,"12:41:00",38.07614,-75.57125,NA,NA,23.25
"ET8.1",2014-08-06,"12:53:00",38.13794,-75.81411,0.7765,0.04565,11.6
"ET8.1",2014-09-17,"10:10:00",38.13794,-75.81411,0.8015,0.04015,7.4
"ET8.1",2014-07-09,"12:05:00",38.13794,-75.81411,0.881,0.04965,15.25
"ET8.1",2014-06-04,"12:48:00",38.13794,-75.81411,0.6785,0.0356,16.6
"ET8.1",2014-04-23,"10:00:00",38.13794,-75.81411,0.7255,0.0279,10.6
"ET8.1",2014-05-14,"12:27:00",38.13794,-75.81411,0.6925,0.0294,18.4
"ET8.1",2014-01-17,"13:04:00",38.13794,-75.81411,0.771,0.02925,11.2
"ET8.1",2014-03-20,"12:44:00",38.13794,-75.81411,0.894,0.04005,18.25
"ET8.1",2013-12-11,"12:30:00",38.13794,-75.81411,0.557,0.02525,6
"ET8.1",2013-08-14,"14:45:00",38.13794,-75.81411,0.9035,0.06095,17.85
"ET8.1",2013-09-18,"12:59:00",38.13794,-75.81411,0.6625,0.0343,12.4
"ET8.1",2015-09-16,"09:25:00",38.13794,-75.81411,0.958,0.07005,9
"ET8.1",2013-07-17,"13:05:00",38.13794,-75.81411,0.8905,0.0462,14.3
"ET8.1",2013-01-14,"13:42:00",38.13794,-75.81411,0.608,0.03075,19.25
"ET8.1",2013-03-26,"13:20:00",38.13794,-75.81411,0.7565,0.02805,15
"ET8.1",2013-05-15,"13:05:00",38.13794,-75.81411,0.8145,0.0418,27.6
"ET8.1",2013-04-17,"13:42:00",38.13794,-75.81411,0.616,0.0363,8
"ET8.1",2015-08-05,"12:15:00",38.13794,-75.81411,1.0455,0.08825,11
"ET8.1",2013-06-05,"12:03:00",38.13794,-75.81411,0.8725,0.04505,36.5
"ET8.1",2021-12-08,"11:35:00",38.13794,-75.81411,0.528,0.0247,7
"ET8.1",2021-11-09,"11:43:00",38.13794,-75.81411,0.563,0.02525,5.55
"ET8.1",2022-03-16,"11:57:00",38.13794,-75.81411,0.551,0.0303,14.2
"ET8.1",2022-01-13,"11:23:00",38.13794,-75.81411,0.4665,0.0233,8
"ET8.1",2022-02-10,"11:14:00",38.13794,-75.81411,0.5915,0.03445,13.6
"ET8.1",2022-05-18,"11:23:00",38.13794,-75.81411,0.7255,0.03445,19
"ET8.1",2019-08-14,"11:15:00",38.13794,-75.81411,0.924,0.05625,18.2
"ET8.1",2019-04-17,"09:41:00",38.13794,-75.81411,1.02,0.06225,38.25
"ET8.1",2019-12-12,"09:58:00",38.13794,-75.81411,0.7395,0.03425,13.6
"ET8.1",2019-10-16,"11:35:00",38.13794,-75.81411,0.706,0.03445,15.6
"ET8.1",2019-11-14,"12:50:00",38.13794,-75.81411,0.6395,0.0244,4
"ET8.1",2019-07-17,"11:16:00",38.13794,-75.81411,0.9465,0.0647,26.8
"ET8.1",2019-09-18,"11:33:00",38.13794,-75.81411,0.818,0.05945,23.25
"ET8.1",2019-06-17,"11:51:00",38.13794,-75.81411,0.797,0.04095,26
"ET8.1",2019-03-13,"10:18:00",38.13794,-75.81411,1.387,0.06125,15.85
"ET8.1",2019-05-13,"09:10:00",38.13794,-75.81411,0.8555,0.0358,13.6
"ET8.1",2019-02-05,"12:26:00",38.13794,-75.81411,1.075,0.0353,10
"ET8.1",2019-01-07,"12:34:00",38.13794,-75.81411,0.896,0.04745,22.35
"ET8.1",2018-12-11,"09:45:00",38.13794,-75.81411,0.844,0.03095,6.6
"ET8.1",2018-11-07,"10:32:00",38.13794,-75.81411,0.719,0.03315,8.6
"ET8.1",2020-02-03,"11:38:00",38.13794,-75.81411,0.508,0.02345,12.2
"ET8.1",2020-01-07,"11:16:00",38.13794,-75.81411,0.5745,0.02495,13.8
"ET8.1",2020-06-22,"11:42:00",38.13794,-75.81411,0.8095,0.0474,20.25
"ET8.1",2020-09-15,"08:50:00",38.13794,-75.81411,1.089,0.0608,19.4
"ET8.1",2020-10-19,"10:53:00",38.13794,-75.81411,0.753,0.04485,22.6
"ET8.1",2020-07-13,"11:45:00",38.13794,-75.81411,0.8555,0.0566,13.25
"ET8.1",2020-12-21,"11:04:00",38.13794,-75.81411,0.872,0.04975,7.2
"ET8.1",2020-08-12,"11:06:00",38.13794,-75.81411,0.9825,0.07115,14.6
"ET8.1",2021-04-20,"12:27:00",38.13794,-75.81411,0.64,0.0328,16
"ET8.1",2021-01-13,"10:33:00",38.13794,-75.81411,0.823,0.0339,9.2
"ET8.1",2021-03-17,"11:10:00",38.13794,-75.81411,1.0505,0.03745,15
"ET8.1",2021-02-09,"10:36:00",38.13794,-75.81411,0.931,0.0348,12.4
"ET8.1",2021-08-11,"11:20:00",38.13794,-75.81411,0.8565,0.0588,18.6
"ET8.1",2021-09-16,"12:22:00",38.13794,-75.81411,0.866,0.05515,19.2
"ET8.1",2021-10-20,"10:49:00",38.13794,-75.81411,0.5775,0.0327,15.2
"ET8.1",2021-05-11,"09:24:00",38.13794,-75.81411,0.6555,0.02945,8.25
"ET8.1",2021-06-09,"11:52:00",38.13794,-75.81411,0.6815,0.03685,23.25
"ET8.1",2021-07-15,"10:55:00",38.13794,-75.81411,0.852,0.0636,22.25
"ET8.1",2022-04-13,"12:56:00",38.13794,-75.81411,0.55,0.0268,8.4
"ET8.1",2022-06-08,"13:10:00",38.13794,-75.81411,0.6975,0.03775,22.6
"ET8.1",2022-07-13,"11:08:00",38.13794,-75.81411,0.761,0.04055,17
"ET8.1",2022-08-10,"10:55:00",38.13794,-75.81411,0.937,0.0569,17
"ET8.1",2022-10-18,"09:13:00",38.13794,-75.81411,0.698,0.03735,19.95
"ET8.1",2022-11-15,"11:24:00",38.13794,-75.81411,0.55065,0.02235,4.45
"ET8.1",2022-12-14,"13:15:00",38.13794,-75.81411,0.3964,0.0162,3.6
"ET8.1",2022-09-14,"11:14:00",38.13794,-75.81411,0.85,0.05005,13.5
"ET8.1",2018-09-19,"12:44:00",38.13794,-75.81411,0.959,0.05275,11.25
"ET8.1",2018-10-23,"09:13:00",38.13794,-75.81411,0.717,0.04035,7.5
"ET8.1",2018-07-19,"10:03:00",38.13794,-75.81411,0.9355,0.05305,13
"ET8.1",2018-08-08,"13:08:00",38.13794,-75.81411,0.8825,0.061,14.6
"ET8.1",2018-05-17,"13:27:00",38.13794,-75.81411,0.635,0.03975,25
"ET8.1",2018-06-13,"10:57:00",38.13794,-75.81411,0.964,0.042,11.75
"ET8.1",2018-03-19,"12:07:00",38.13794,-75.81411,0.7345,0.0349,13.75
"ET8.1",2018-04-18,"10:56:00",38.13794,-75.81411,0.6405,0.03765,12
"ET8.1",2018-02-06,"12:59:00",38.13794,-75.81411,0.824,0.0435,19.5
"ET8.1",2017-06-13,"11:19:00",38.13794,-75.81411,0.8145,0.0502,12
"ET8.1",2017-09-21,"09:41:00",38.13794,-75.81411,0.878,0.05215,11.35
"ET8.1",2017-12-18,"14:54:00",38.13794,-75.81411,0.55195,0.01965,5
"ET8.1",2017-11-15,"09:20:00",38.13794,-75.81411,0.5657,0.02385,3.15
"ET8.1",2017-10-18,"09:30:00",38.13794,-75.81411,0.8015,0.0472,15.8
"ET8.1",2017-08-09,"12:05:00",38.13794,-75.81411,0.8325,0.0632,17.2
"ET8.1",2017-05-10,"11:20:00",38.13794,-75.81411,0.5165,0.0216,6.8
"ET8.1",2017-04-12,"10:14:00",38.13794,-75.81411,0.7185,0.0325,11.5
"ET8.1",2017-07-12,"09:40:00",38.13794,-75.81411,0.9655,0.07945,18.75
"ET8.1",2017-03-21,"09:38:00",38.13794,-75.81411,0.757,0.0257,7
"ET8.1",2017-01-13,"12:04:00",38.13794,-75.81411,0.6065,0.0316,21.6
"ET8.1",2017-02-06,"12:46:00",38.13794,-75.81411,0.6275,0.0264,11
"ET8.1",2016-08-10,"11:37:00",38.13794,-75.81411,0.989,0.05735,10.2
"ET8.1",2016-09-21,"10:04:00",38.13794,-75.81411,0.9545,0.0679,16.4
"ET8.1",2016-07-13,"12:20:00",38.13794,-75.81411,0.8735,0.05025,10.4
"ET8.1",2016-11-16,"09:55:00",38.13794,-75.81411,0.58855,0.03065,10.6
"ET8.1",2016-12-13,"09:34:00",38.13794,-75.81411,0.5805,0.02955,17.2
"ET8.1",2016-10-19,"11:16:00",38.13794,-75.81411,0.7585,0.05375,13.2
"ET8.1",2015-10-21,"10:04:00",38.13794,-75.81411,0.7885,0.0316,3.8
